"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:53:04,1028162","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include123","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include123"
"16:53:04,1028498","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1030056","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1030806","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include124","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include124"
"16:53:04,1031145","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1032699","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1033436","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include125","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include125"
"16:53:04,1033772","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1035334","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1036069","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include126","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include126"
"16:53:04,1036405","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1037964","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1038701","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include127","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include127"
"16:53:04,1039035","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1040590","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1041328","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include128","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include128"
"16:53:04,1041664","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1043215","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1043953","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include129","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include129"
"16:53:04,1044288","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1045854","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1046598","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include130","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include130"
"16:53:04,1046936","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1048486","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1049236","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include131","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include131"
"16:53:04,1049573","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1051139","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1051921","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include132","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include132"
"16:53:04,1052260","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1054399","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1054929","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include133","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include133"
"16:53:04,1055294","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1056927","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1057692","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include134","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include134"
"16:53:04,1058042","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1059633","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1060388","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include135","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include135"
"16:53:04,1060732","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1062304","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1063048","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include136","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include136"
"16:53:04,1063388","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1064965","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1065720","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include137","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include137"
"16:53:04,1066059","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1067626","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1068366","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include138","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include138"
"16:53:04,1068703","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1070280","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1071049","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include139","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include139"
"16:53:04,1071388","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1072957","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1073694","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include140","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include140"
"16:53:04,1074030","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1075584","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1076319","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include141","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include141"
"16:53:04,1076654","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1078220","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1078953","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include142","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include142"
"16:53:04,1079287","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1080837","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1081579","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include143","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include143"
"16:53:04,1081915","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1083478","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1084213","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include144","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include144"
"16:53:04,1084548","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1086101","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1086835","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include145","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include145"
"16:53:04,1087171","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1088739","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1089482","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include146","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include146"
"16:53:04,1089815","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1091374","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1092112","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include147","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include147"
"16:53:04,1092446","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1094001","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1094732","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include148","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include148"
"16:53:04,1095065","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1096658","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1097389","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include149","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include149"
"16:53:04,1097723","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1099622","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1100552","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include150","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include150"
"16:53:04,1100897","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1102480","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1103246","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include151","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include151"
"16:53:04,1103585","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1105239","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1105981","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include152","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include152"
"16:53:04,1106319","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1107874","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,1108610","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include153","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include153"
"16:53:04,1108946","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,1110500","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
